blog_code,segment,impressions,clicks,ctr
14716,(unmatched),3597,8,0.002224
14719,(unmatched),14,0,0.000000
14720,(unmatched),4,0,0.000000
14721,(unmatched),264,0,0.000000
14723,(unmatched),173,0,0.000000
14725,(unmatched),173,0,0.000000
14726,(unmatched),629,4,0.006359
14727,(unmatched),33,0,0.000000
14730,(unmatched),18,0,0.000000
14731,(unmatched),15,0,0.000000
14732,(unmatched),7,0,0.000000
14733,(unmatched),71,0,0.000000
14735,(unmatched),75,0,0.000000
14736,(unmatched),21,0,0.000000
14738,(unmatched),127,0,0.000000
14739,(unmatched),21,0,0.000000
14741,(unmatched),39,0,0.000000
14743,(unmatched),29,0,0.000000
14744,(unmatched),18,0,0.000000
14746,(unmatched),22,0,0.000000
14747,(unmatched),11,0,0.000000
14748,(unmatched),7,0,0.000000
14749,(unmatched),11,0,0.000000
14750,(unmatched),237,0,0.000000
14751,(unmatched),11,0,0.000000
14752,(unmatched),7,0,0.000000
14753,(unmatched),7,0,0.000000
14755,(unmatched),15,0,0.000000
14756,(unmatched),7,0,0.000000
14758,(unmatched),14,0,0.000000
14760,(unmatched),134,0,0.000000
14761,(unmatched),4,0,0.000000
14762,(unmatched),16,0,0.000000
14763,(unmatched),984,14,0.014228
14764,(unmatched),783,4,0.005109
14765,(unmatched),99,0,0.000000
14766,(unmatched),15,0,0.000000
14768,(unmatched),219,0,0.000000
14769,(unmatched),11,0,0.000000
14771,(unmatched),167,0,0.000000
14773,(unmatched),4,0,0.000000
14776,(unmatched),325,0,0.000000
14777,(unmatched),1116,0,0.000000
14778,(unmatched),337,0,0.000000
14779,(unmatched),110,0,0.000000
14780,(unmatched),49,0,0.000000
14781,(unmatched),36,0,0.000000
14782,(unmatched),551,0,0.000000
14783,(unmatched),37,0,0.000000
14784,(unmatched),88,0,0.000000
14786,(unmatched),32,0,0.000000
14788,(unmatched),4,0,0.000000
14789,(unmatched),15,0,0.000000
14791,(unmatched),67,0,0.000000
14792,(unmatched),516,0,0.000000
14793,(unmatched),53,0,0.000000
14794,(unmatched),15,0,0.000000
14795,(unmatched),215,0,0.000000
14796,(unmatched),32,0,0.000000
14797,(unmatched),19,0,0.000000
14798,(unmatched),66,0,0.000000
14799,(unmatched),171,0,0.000000
14800,(unmatched),112,4,0.035714
14801,(unmatched),11,0,0.000000
14802,(unmatched),25,0,0.000000
14803,(unmatched),54,0,0.000000
14804,(unmatched),947,0,0.000000
14805,(unmatched),95,0,0.000000
14806,(unmatched),121,4,0.033058
14807,(unmatched),383,7,0.018277
14808,(unmatched),189,4,0.021164
14809,(unmatched),100,0,0.000000
14811,(unmatched),14,0,0.000000
14816,(unmatched),304,0,0.000000
14817,(unmatched),1513,0,0.000000
14818,(unmatched),109,0,0.000000
14819,(unmatched),92,0,0.000000
14820,(unmatched),138,0,0.000000
14821,(unmatched),86,0,0.000000
14822,(unmatched),107,0,0.000000
14823,(unmatched),16,0,0.000000
14824,(unmatched),44,0,0.000000
14826,(unmatched),3800,15,0.003947
14827,(unmatched),57,0,0.000000
14829,(unmatched),7,0,0.000000
14831,(unmatched),131,0,0.000000
14832,(unmatched),22,0,0.000000
14833,(unmatched),4,0,0.000000
14834,(unmatched),4,0,0.000000
14836,(unmatched),26,0,0.000000
14837,(unmatched),329,0,0.000000
14838,(unmatched),43,0,0.000000
14840,(unmatched),181,0,0.000000
14841,(unmatched),67,0,0.000000
14842,(unmatched),74,0,0.000000
14845,(unmatched),46,0,0.000000
14846,(unmatched),55,0,0.000000
14848,(unmatched),14,0,0.000000
14849,(unmatched),25,0,0.000000
14850,(unmatched),372,0,0.000000
14851,(unmatched),4,0,0.000000
14852,(unmatched),8,0,0.000000
14853,(unmatched),107,0,0.000000
14854,(unmatched),11,0,0.000000
14857,(unmatched),26,0,0.000000
14858,(unmatched),29,0,0.000000
14860,(unmatched),236,0,0.000000
14862,(unmatched),26,0,0.000000
14863,(unmatched),321,0,0.000000
14866,(unmatched),18,0,0.000000
14867,(unmatched),559,11,0.019678
14869,(unmatched),46,0,0.000000
14870,(unmatched),14,0,0.000000
14873,(unmatched),7,0,0.000000
14875,(unmatched),125,0,0.000000
14876,(unmatched),127,0,0.000000
14878,(unmatched),2823,11,0.003897
14879,(unmatched),659,4,0.006070
14880,(unmatched),32,0,0.000000
14881,(unmatched),278,7,0.025180
14882,(unmatched),118,0,0.000000
14883,(unmatched),25,0,0.000000
14884,(unmatched),141,0,0.000000
14885,(unmatched),22,0,0.000000
14887,(unmatched),1308,0,0.000000
14888,(unmatched),32,0,0.000000
14890,(unmatched),11,0,0.000000
14891,(unmatched),495,0,0.000000
14892,(unmatched),7,0,0.000000
14893,(unmatched),8,0,0.000000
14894,(unmatched),64,4,0.062500
14895,(unmatched),4,0,0.000000
14900,(unmatched),46,0,0.000000
14901,(unmatched),15,0,0.000000
14902,(unmatched),12,0,0.000000
14903,(unmatched),712,0,0.000000
14906,(unmatched),63,0,0.000000
14907,(unmatched),372,4,0.010753
14908,(unmatched),956,0,0.000000
14909,(unmatched),93,0,0.000000
14910,(unmatched),432,0,0.000000
14911,(unmatched),89,0,0.000000
14912,(unmatched),57,0,0.000000
14913,(unmatched),115,0,0.000000
14914,(unmatched),90,0,0.000000
14915,(unmatched),382,8,0.020942
14916,(unmatched),12,0,0.000000
14917,(unmatched),51,0,0.000000
14918,(unmatched),22,0,0.000000
14919,(unmatched),351,8,0.022792
14920,(unmatched),550,4,0.007273
14921,(unmatched),29,0,0.000000
14922,(unmatched),14,0,0.000000
14923,(unmatched),57,0,0.000000
14924,(unmatched),8,0,0.000000
14925,(unmatched),78,0,0.000000
14926,(unmatched),4,0,0.000000
14928,(unmatched),7,0,0.000000
14931,(unmatched),7,0,0.000000
14933,(unmatched),11,0,0.000000
14934,(unmatched),75,0,0.000000
14935,(unmatched),7,0,0.000000
14936,(unmatched),1173,7,0.005968
14937,(unmatched),76,0,0.000000
14938,(unmatched),7,0,0.000000
14939,(unmatched),55,0,0.000000
14940,(unmatched),244,0,0.000000
14942,(unmatched),36,0,0.000000
14943,(unmatched),28,0,0.000000
14944,(unmatched),18,0,0.000000
14946,(unmatched),4,4,1.000000
14948,(unmatched),150,0,0.000000
14949,(unmatched),3749,18,0.004801
14950,(unmatched),25,0,0.000000
14951,(unmatched),4,0,0.000000
14953,(unmatched),111,0,0.000000
14954,(unmatched),1363,18,0.013206
14955,(unmatched),68,0,0.000000
14956,(unmatched),374,0,0.000000
14959,(unmatched),18,0,0.000000
14960,(unmatched),11,0,0.000000
14961,(unmatched),4,0,0.000000
14962,(unmatched),653,0,0.000000
14964,(unmatched),29,0,0.000000
14967,(unmatched),18,0,0.000000
14968,(unmatched),42,0,0.000000
14969,(unmatched),84,0,0.000000
14974,(unmatched),11,0,0.000000
14977,(unmatched),111,0,0.000000
14978,(unmatched),4,0,0.000000
14979,(unmatched),43,0,0.000000
14980,(unmatched),29,0,0.000000
14981,(unmatched),32,0,0.000000
14983,(unmatched),40,0,0.000000
14986,(unmatched),22,0,0.000000
14987,(unmatched),12,0,0.000000
14988,(unmatched),76,4,0.052632
14989,(unmatched),30,0,0.000000
14990,(unmatched),19,0,0.000000
14991,(unmatched),135,0,0.000000
14992,(unmatched),14,0,0.000000
14994,(unmatched),11,0,0.000000
14995,(unmatched),39,0,0.000000
14996,(unmatched),125,0,0.000000
14997,(unmatched),65,0,0.000000
15000,(unmatched),15,0,0.000000
15001,(unmatched),50,0,0.000000
15002,(unmatched),15,0,0.000000
15003,(unmatched),12,0,0.000000
15005,(unmatched),16,0,0.000000
15006,(unmatched),204,0,0.000000
15007,(unmatched),111,0,0.000000
15009,(unmatched),107,0,0.000000
15010,(unmatched),21,0,0.000000
15015,(unmatched),18,0,0.000000
15016,(unmatched),35,4,0.114286
15017,(unmatched),230,0,0.000000
15018,(unmatched),11,0,0.000000
15019,(unmatched),60,0,0.000000
15020,(unmatched),25,0,0.000000
15021,(unmatched),160,7,0.043750
15023,(unmatched),324,0,0.000000
15024,(unmatched),37,0,0.000000
15025,(unmatched),8,0,0.000000
15026,(unmatched),4,0,0.000000
15031,(unmatched),19,0,0.000000
15032,(unmatched),68,0,0.000000
15033,(unmatched),18,0,0.000000
15041,(unmatched),4,0,0.000000
15042,(unmatched),19,0,0.000000
15043,(unmatched),43,0,0.000000
15044,(unmatched),4,0,0.000000
15045,(unmatched),4,0,0.000000
15046,(unmatched),8,0,0.000000
15047,(unmatched),46,0,0.000000
15048,(unmatched),195,0,0.000000
15050,(unmatched),4,0,0.000000
15051,(unmatched),120,4,0.033333
15053,(unmatched),21,0,0.000000
15054,(unmatched),22,0,0.000000
15056,(unmatched),8,0,0.000000
15057,(unmatched),19,0,0.000000
15059,(unmatched),44,0,0.000000
15060,(unmatched),12,0,0.000000
15061,(unmatched),8,0,0.000000
15062,(unmatched),15,0,0.000000
15063,(unmatched),32,0,0.000000
15064,(unmatched),49,4,0.081633
15066,(unmatched),100,0,0.000000
15067,(unmatched),38,0,0.000000
15069,(unmatched),38,0,0.000000
15070,(unmatched),107,0,0.000000
15071,(unmatched),8,0,0.000000
15073,(unmatched),22,0,0.000000
15074,(unmatched),8,0,0.000000
15075,(unmatched),4,0,0.000000
15076,(unmatched),12,0,0.000000
15080,(unmatched),4,0,0.000000
15083,(unmatched),4,0,0.000000
