blog_code,category,impressions,clicks,ctr
12010,unmatched:unpublished(404 likely),290,0,0.000000
12011,unmatched:unpublished(404 likely),8,0,0.000000
12012,unmatched:unpublished(404 likely),4,0,0.000000
12016,unmatched:unpublished(404 likely),14,0,0.000000
12017,unmatched:unpublished(404 likely),46,0,0.000000
12018,unmatched:unpublished(404 likely),32,0,0.000000
12019,unmatched:unpublished(404 likely),7,0,0.000000
12020,unmatched:unpublished(404 likely),7,0,0.000000
12022,unmatched:unpublished(404 likely),50,0,0.000000
12025,unmatched:unpublished(404 likely),4,0,0.000000
12028,unmatched:unpublished(404 likely),42,0,0.000000
12032,unmatched:unpublished(404 likely),475,0,0.000000
12033,unmatched:unpublished(404 likely),386,4,0.010363
12036,unmatched:unpublished(404 likely),49,0,0.000000
12037,unmatched:unpublished(404 likely),143,0,0.000000
12038,unmatched:unpublished(404 likely),12,0,0.000000
12041,unmatched:unpublished(404 likely),36,0,0.000000
12043,unmatched:unpublished(404 likely),100,0,0.000000
12045,unmatched:unpublished(404 likely),44,0,0.000000
12046,unmatched:unpublished(404 likely),57,0,0.000000
12050,unmatched:unpublished(404 likely),520,0,0.000000
12053,unmatched:unpublished(404 likely),79,0,0.000000
12054,unmatched:unpublished(404 likely),132,0,0.000000
12057,unmatched:unpublished(404 likely),7,0,0.000000
12059,unmatched:unpublished(404 likely),25,0,0.000000
12060,unmatched:unpublished(404 likely),18,0,0.000000
12064,unmatched:unpublished(404 likely),21,0,0.000000
12065,unmatched:unpublished(404 likely),39,0,0.000000
12068,unmatched:unpublished(404 likely),802,0,0.000000
12071,unmatched:unpublished(404 likely),95,0,0.000000
12076,unmatched:unpublished(404 likely),4,0,0.000000
12078,unmatched:unpublished(404 likely),4,0,0.000000
12081,unmatched:unpublished(404 likely),26,0,0.000000
12083,unmatched:unpublished(404 likely),105,0,0.000000
12087,unmatched:unpublished(404 likely),981,0,0.000000
12088,unmatched:unpublished(404 likely),53,0,0.000000
12089,unmatched:unpublished(404 likely),328,0,0.000000
12090,unmatched:unpublished(404 likely),32,0,0.000000
12091,unmatched:unpublished(404 likely),7,0,0.000000
12093,unmatched:unpublished(404 likely),25,0,0.000000
12096,unmatched:unpublished(404 likely),110,0,0.000000
12098,unmatched:unpublished(404 likely),18,0,0.000000
12103,unmatched:unpublished(404 likely),28,0,0.000000
12104,unmatched:unpublished(404 likely),22,0,0.000000
12105,unmatched:unpublished(404 likely),7,0,0.000000
12106,unmatched:unpublished(404 likely),4,0,0.000000
12108,unmatched:unpublished(404 likely),22,0,0.000000
12113,unmatched:unpublished(404 likely),4,0,0.000000
12114,unmatched:unpublished(404 likely),14,0,0.000000
12116,unmatched:unpublished(404 likely),456,0,0.000000
12117,unmatched:unpublished(404 likely),7,0,0.000000
12122,unmatched:unpublished(404 likely),25,0,0.000000
12124,unmatched:unpublished(404 likely),4,0,0.000000
12128,unmatched:unpublished(404 likely),103,0,0.000000
12133,unmatched:unpublished(404 likely),4,0,0.000000
12138,unmatched:unpublished(404 likely),4,0,0.000000
12139,unmatched:unpublished(404 likely),22,0,0.000000
12140,unmatched:unpublished(404 likely),21,0,0.000000
12142,unmatched:unpublished(404 likely),32,0,0.000000
12144,unmatched:unpublished(404 likely),18,0,0.000000
12155,unmatched:unpublished(404 likely),15,0,0.000000
12158,unmatched:unpublished(404 likely),4,0,0.000000
12162,unmatched:unpublished(404 likely),4,0,0.000000
12163,unmatched:unpublished(404 likely),4,0,0.000000
12172,unmatched:unpublished(404 likely),11,0,0.000000
12192,unmatched:unpublished(404 likely),7,0,0.000000
12193,unmatched:unpublished(404 likely),53,0,0.000000
12196,unmatched:unpublished(404 likely),7,0,0.000000
12227,unmatched:unpublished(404 likely),21,0,0.000000
12231,unmatched:unpublished(404 likely),11,0,0.000000
12241,unmatched:unpublished(404 likely),4,0,0.000000
12245,unmatched:unpublished(404 likely),136,0,0.000000
12246,unmatched:unpublished(404 likely),4,0,0.000000
12247,unmatched:unpublished(404 likely),11,0,0.000000
12251,unmatched:unpublished(404 likely),18,0,0.000000
12252,unmatched:unpublished(404 likely),67,0,0.000000
12253,unmatched:unpublished(404 likely),4,0,0.000000
12254,unmatched:unpublished(404 likely),11,0,0.000000
12256,unmatched:unpublished(404 likely),7,0,0.000000
12259,unmatched:unpublished(404 likely),442,0,0.000000
12260,unmatched:unpublished(404 likely),18,0,0.000000
12261,unmatched:unpublished(404 likely),4,0,0.000000
12266,unmatched:unpublished(404 likely),15,0,0.000000
12268,unmatched:unpublished(404 likely),283,0,0.000000
12269,unmatched:unpublished(404 likely),11,0,0.000000
12271,unmatched:unpublished(404 likely),555,4,0.007207
12272,unmatched:unpublished(404 likely),21,0,0.000000
12274,unmatched:unpublished(404 likely),4,0,0.000000
12275,unmatched:unpublished(404 likely),117,0,0.000000
12276,unmatched:unpublished(404 likely),57,0,0.000000
12278,unmatched:unpublished(404 likely),4,0,0.000000
12282,unmatched:unpublished(404 likely),14,0,0.000000
12284,unmatched:unpublished(404 likely),35,0,0.000000
12287,unmatched:unpublished(404 likely),4,0,0.000000
12288,unmatched:unpublished(404 likely),26,0,0.000000
12291,unmatched:unpublished(404 likely),209,0,0.000000
12292,unmatched:unpublished(404 likely),19,0,0.000000
12294,unmatched:unpublished(404 likely),134,0,0.000000
12298,unmatched:unpublished(404 likely),14,0,0.000000
12299,unmatched:unpublished(404 likely),7,0,0.000000
12301,unmatched:unpublished(404 likely),22,0,0.000000
12302,unmatched:unpublished(404 likely),7,0,0.000000
12303,unmatched:unpublished(404 likely),4,0,0.000000
12304,unmatched:unpublished(404 likely),261,0,0.000000
12305,unmatched:unpublished(404 likely),40,0,0.000000
12307,unmatched:unpublished(404 likely),19,0,0.000000
12308,unmatched:unpublished(404 likely),4,0,0.000000
12310,unmatched:unpublished(404 likely),14,0,0.000000
12312,unmatched:unpublished(404 likely),53,0,0.000000
12315,unmatched:unpublished(404 likely),81,0,0.000000
12316,unmatched:unpublished(404 likely),40,0,0.000000
12317,unmatched:unpublished(404 likely),25,0,0.000000
12320,unmatched:unpublished(404 likely),4,0,0.000000
12321,unmatched:unpublished(404 likely),149,0,0.000000
12326,unmatched:unpublished(404 likely),4,0,0.000000
12328,unmatched:unpublished(404 likely),226,0,0.000000
12329,unmatched:unpublished(404 likely),56,0,0.000000
12330,unmatched:unpublished(404 likely),11,0,0.000000
12333,unmatched:unpublished(404 likely),18,0,0.000000
12334,unmatched:unpublished(404 likely),18,0,0.000000
12335,unmatched:unpublished(404 likely),106,0,0.000000
12336,unmatched:unpublished(404 likely),4,0,0.000000
12341,unmatched:unpublished(404 likely),63,0,0.000000
12342,unmatched:unpublished(404 likely),102,0,0.000000
12344,unmatched:unpublished(404 likely),4,0,0.000000
12346,unmatched:unpublished(404 likely),95,0,0.000000
12347,unmatched:unpublished(404 likely),21,0,0.000000
12348,unmatched:unpublished(404 likely),22,0,0.000000
12352,unmatched:unpublished(404 likely),32,0,0.000000
12354,unmatched:unpublished(404 likely),14,0,0.000000
12357,unmatched:unpublished(404 likely),8,0,0.000000
12358,unmatched:unpublished(404 likely),11,0,0.000000
12359,unmatched:unpublished(404 likely),7,0,0.000000
12360,unmatched:unpublished(404 likely),4,0,0.000000
12362,unmatched:unpublished(404 likely),149,0,0.000000
12364,unmatched:unpublished(404 likely),46,0,0.000000
12370,unmatched:unpublished(404 likely),18,0,0.000000
12372,unmatched:unpublished(404 likely),15,0,0.000000
12374,unmatched:unpublished(404 likely),25,0,0.000000
12375,unmatched:unpublished(404 likely),15,0,0.000000
12377,unmatched:unpublished(404 likely),531,0,0.000000
12378,unmatched:unpublished(404 likely),113,0,0.000000
12382,unmatched:unpublished(404 likely),15,0,0.000000
12383,unmatched:unpublished(404 likely),293,0,0.000000
12384,unmatched:unpublished(404 likely),7,0,0.000000
12385,unmatched:unpublished(404 likely),71,0,0.000000
12386,unmatched:unpublished(404 likely),8,0,0.000000
12389,unmatched:unpublished(404 likely),162,0,0.000000
12390,unmatched:unpublished(404 likely),1051,0,0.000000
12391,unmatched:unpublished(404 likely),64,0,0.000000
12392,unmatched:unpublished(404 likely),408,0,0.000000
12393,unmatched:unpublished(404 likely),57,0,0.000000
12394,unmatched:unpublished(404 likely),4,0,0.000000
12397,unmatched:unpublished(404 likely),12,0,0.000000
12398,unmatched:unpublished(404 likely),8,0,0.000000
12399,unmatched:unpublished(404 likely),4,0,0.000000
12402,unmatched:unpublished(404 likely),28,0,0.000000
12405,unmatched:unpublished(404 likely),11,0,0.000000
12406,unmatched:unpublished(404 likely),18,0,0.000000
12408,unmatched:unpublished(404 likely),131,0,0.000000
12409,unmatched:unpublished(404 likely),18,0,0.000000
12411,unmatched:unpublished(404 likely),4,0,0.000000
12412,unmatched:unpublished(404 likely),4,0,0.000000
12413,unmatched:unpublished(404 likely),8,0,0.000000
12416,unmatched:unpublished(404 likely),46,0,0.000000
12417,unmatched:unpublished(404 likely),4,0,0.000000
12419,unmatched:unpublished(404 likely),7,0,0.000000
12420,unmatched:unpublished(404 likely),1555,0,0.000000
12422,unmatched:unpublished(404 likely),97,0,0.000000
12424,unmatched:unpublished(404 likely),53,0,0.000000
12425,unmatched:unpublished(404 likely),29,0,0.000000
12427,unmatched:unpublished(404 likely),7,0,0.000000
12428,unmatched:unpublished(404 likely),302,0,0.000000
12429,unmatched:unpublished(404 likely),4,0,0.000000
12430,unmatched:unpublished(404 likely),125,0,0.000000
12432,unmatched:unpublished(404 likely),22,0,0.000000
12438,unmatched:unpublished(404 likely),15,0,0.000000
12439,unmatched:unpublished(404 likely),4,0,0.000000
12444,unmatched:unpublished(404 likely),4,0,0.000000
12445,unmatched:unpublished(404 likely),18,0,0.000000
12447,unmatched:unpublished(404 likely),50,0,0.000000
12449,unmatched:unpublished(404 likely),26,0,0.000000
12452,unmatched:unpublished(404 likely),85,0,0.000000
12455,unmatched:unpublished(404 likely),15,0,0.000000
12456,unmatched:unpublished(404 likely),8,0,0.000000
12457,unmatched:unpublished(404 likely),4,0,0.000000
12458,unmatched:unpublished(404 likely),57,0,0.000000
12459,unmatched:unpublished(404 likely),4,0,0.000000
12460,unmatched:unpublished(404 likely),15,0,0.000000
12461,unmatched:unpublished(404 likely),36,0,0.000000
12462,unmatched:unpublished(404 likely),68,0,0.000000
12467,unmatched:unpublished(404 likely),22,0,0.000000
12468,unmatched:unpublished(404 likely),4,0,0.000000
12470,unmatched:unpublished(404 likely),27,0,0.000000
12471,unmatched:unpublished(404 likely),4,0,0.000000
12472,unmatched:unpublished(404 likely),35,0,0.000000
12474,unmatched:unpublished(404 likely),7,0,0.000000
12475,unmatched:unpublished(404 likely),15,0,0.000000
12476,unmatched:unpublished(404 likely),61,0,0.000000
12479,unmatched:unpublished(404 likely),29,0,0.000000
12481,unmatched:unpublished(404 likely),4,0,0.000000
12483,unmatched:unpublished(404 likely),54,0,0.000000
12484,unmatched:unpublished(404 likely),12,0,0.000000
12485,unmatched:unpublished(404 likely),36,0,0.000000
12486,unmatched:unpublished(404 likely),22,0,0.000000
12487,unmatched:unpublished(404 likely),25,0,0.000000
12490,unmatched:unpublished(404 likely),4,0,0.000000
12492,unmatched:unpublished(404 likely),36,0,0.000000
12494,unmatched:unpublished(404 likely),11,0,0.000000
12496,unmatched:unpublished(404 likely),27,0,0.000000
12500,unmatched:unpublished(404 likely),12,0,0.000000
12501,unmatched:unpublished(404 likely),176,4,0.022727
12502,unmatched:unpublished(404 likely),42,0,0.000000
12503,unmatched:unpublished(404 likely),51,0,0.000000
12504,unmatched:unpublished(404 likely),15,0,0.000000
12509,unmatched:unpublished(404 likely),18,0,0.000000
12511,unmatched:unpublished(404 likely),23,0,0.000000
12512,unmatched:unpublished(404 likely),145,0,0.000000
12516,unmatched:unpublished(404 likely),11,0,0.000000
12517,unmatched:unpublished(404 likely),181,0,0.000000
12519,unmatched:unpublished(404 likely),18,0,0.000000
12521,unmatched:unpublished(404 likely),22,0,0.000000
12530,unmatched:unpublished(404 likely),26,0,0.000000
12533,unmatched:unpublished(404 likely),55,0,0.000000
12534,unmatched:unpublished(404 likely),23,0,0.000000
12535,unmatched:unpublished(404 likely),4,0,0.000000
12537,unmatched:unpublished(404 likely),15,0,0.000000
12539,unmatched:unpublished(404 likely),8,0,0.000000
12540,unmatched:unpublished(404 likely),192,11,0.057292
12541,unmatched:unpublished(404 likely),44,0,0.000000
12543,unmatched:unpublished(404 likely),16,0,0.000000
12545,unmatched:unpublished(404 likely),94,0,0.000000
12546,unmatched:unpublished(404 likely),39,0,0.000000
12547,unmatched:unpublished(404 likely),7,0,0.000000
12549,unmatched:unpublished(404 likely),7,0,0.000000
12551,unmatched:unpublished(404 likely),28,0,0.000000
12553,unmatched:unpublished(404 likely),23,0,0.000000
12555,unmatched:unpublished(404 likely),19,0,0.000000
12556,unmatched:unpublished(404 likely),4,0,0.000000
12559,unmatched:unpublished(404 likely),7,0,0.000000
12561,unmatched:unpublished(404 likely),43,0,0.000000
12564,unmatched:unpublished(404 likely),4,0,0.000000
12566,unmatched:unpublished(404 likely),18,0,0.000000
12568,unmatched:unpublished(404 likely),47,0,0.000000
12569,unmatched:unpublished(404 likely),7,0,0.000000
12572,unmatched:unpublished(404 likely),4,0,0.000000
12574,unmatched:unpublished(404 likely),12,0,0.000000
12578,unmatched:unpublished(404 likely),28,0,0.000000
12579,unmatched:unpublished(404 likely),595,8,0.013445
12580,unmatched:unpublished(404 likely),589,4,0.006791
12587,unmatched:unpublished(404 likely),4,0,0.000000
12588,unmatched:unpublished(404 likely),42,0,0.000000
12590,unmatched:unpublished(404 likely),18,0,0.000000
12593,unmatched:unpublished(404 likely),7,0,0.000000
12595,unmatched:unpublished(404 likely),18,0,0.000000
12596,unmatched:unpublished(404 likely),142,0,0.000000
12598,unmatched:unpublished(404 likely),21,0,0.000000
12600,unmatched:unpublished(404 likely),4,0,0.000000
12602,unmatched:unpublished(404 likely),7,0,0.000000
12605,unmatched:unpublished(404 likely),14,0,0.000000
12606,unmatched:unpublished(404 likely),220,0,0.000000
12607,unmatched:unpublished(404 likely),3583,0,0.000000
12610,unmatched:unpublished(404 likely),14,0,0.000000
12616,unmatched:unpublished(404 likely),4,0,0.000000
12617,unmatched:unpublished(404 likely),236,0,0.000000
12619,unmatched:unpublished(404 likely),4,0,0.000000
12622,unmatched:unpublished(404 likely),29,0,0.000000
12623,unmatched:unpublished(404 likely),107,0,0.000000
12624,unmatched:unpublished(404 likely),4,0,0.000000
12626,unmatched:unpublished(404 likely),119,0,0.000000
12628,unmatched:unpublished(404 likely),11,0,0.000000
12630,unmatched:unpublished(404 likely),29,0,0.000000
12633,unmatched:unpublished(404 likely),92,0,0.000000
12634,unmatched:unpublished(404 likely),681,0,0.000000
12635,unmatched:unpublished(404 likely),88,0,0.000000
12637,unmatched:unpublished(404 likely),42,0,0.000000
12638,unmatched:unpublished(404 likely),1416,0,0.000000
12639,unmatched:unpublished(404 likely),160,0,0.000000
12640,unmatched:unpublished(404 likely),3820,7,0.001832
12643,unmatched:unpublished(404 likely),622,4,0.006431
12645,unmatched:unpublished(404 likely),4,0,0.000000
12647,unmatched:unpublished(404 likely),28,0,0.000000
12649,unmatched:unpublished(404 likely),4,0,0.000000
12652,unmatched:unpublished(404 likely),114,0,0.000000
12653,unmatched:unpublished(404 likely),14,0,0.000000
12655,unmatched:unpublished(404 likely),244,0,0.000000
12656,unmatched:unpublished(404 likely),185,0,0.000000
12659,unmatched:unpublished(404 likely),179,0,0.000000
12660,unmatched:unpublished(404 likely),7,0,0.000000
12661,unmatched:unpublished(404 likely),14,0,0.000000
12662,unmatched:unpublished(404 likely),338,0,0.000000
12664,unmatched:unpublished(404 likely),822,0,0.000000
12665,unmatched:unpublished(404 likely),29,0,0.000000
12668,unmatched:unpublished(404 likely),961,0,0.000000
12673,unmatched:unpublished(404 likely),484,0,0.000000
12674,unmatched:unpublished(404 likely),94,0,0.000000
12676,unmatched:unpublished(404 likely),69,0,0.000000
12682,unmatched:unpublished(404 likely),64,0,0.000000
12691,unmatched:unpublished(404 likely),69,0,0.000000
12692,unmatched:unpublished(404 likely),22,0,0.000000
12696,unmatched:unpublished(404 likely),71,0,0.000000
12704,unmatched:unpublished(404 likely),4,0,0.000000
